序,證券商,成交單價,買進股數,賣出股數
2164,9A8F,69.50,"1,000",0
2165,9A8F,69.80,0,"4,000"
2166,9A8F,69.90,"1,000",0
2167,9A8F,70.30,"1,000",0
2168,9A91  永豐松山,68.50,"1,000",0
2169,9A91,68.70,"1,000",0
2170,9A91,69.80,"1,000",0
2171,9A91,69.90,0,"8,000"
2172,9A92  永豐萬盛,69.00,"1,000",0
2173,9A92,70.00,"1,000",0
2174,9A93  永豐大稻,68.90,"3,000",0
2175,9A93,69.80,"3,000",0
2176,9A95  永豐金,68.70,"5,000","3,000"
2177,9A95,68.80,0,"1,000"
2178,9A95,68.90,0,"8,000"
2179,9A95,69.00,0,"6,000"
2180,9A96  永豐博愛,68.80,0,"25,000"
2181,9A96,68.90,"1,000",0
2182,9A97  永豐新竹,68.60,"5,000",0
2183,9A97,68.80,"1,000",0
2184,9A97,68.90,"1,000","3,000"
2185,9A97,69.00,"3,000","6,000"
2186,9A97,69.50,"1,000",0
2187,9A97,69.80,"1,000",0
2188,9A98  永豐大園,70.00,"2,000",0
2189,9A99  永豐中壢,68.80,"1,000",0
2190,9A9a  永豐苓雅,69.00,0,"1,000"
2191,9A9a,69.70,"1,000",0
2192,9A9A  永豐羅東,69.00,"1,000",0
2193,9A9B  永豐中和,68.80,"3,000",0
2194,9A9B,70.10,"3,000",0
2195,9A9c  永豐永康,68.60,"3,000",0
2196,9A9c,68.80,0,"6,000"
2197,9A9c,69.20,0,"3,000"
2198,9A9C  永豐員林,68.70,"2,000",0
2199,9A9C,69.00,"1,000",0
2200,9A9d  永豐古亭,68.70,"1,000",0
2201,9A9d,68.90,0,"1,000"
2202,9A9d,69.00,"1,000",0
2203,9A9d,69.20,"10,000",0
2204,9A9D  永豐忠孝,68.70,"11,000",0
2205,9A9D,68.90,"6,000",0
2206,9A9D,69.60,"1,000",0
2207,9A9D,69.70,"1,000",0
2208,9A9e  永豐高雄,68.60,0,"4,000"
2209,9A9e,68.70,0,"4,000"
2210,9A9e,68.90,"2,000","1,000"
2211,9A9e,69.00,0,"2,000"
2212,9A9E  永豐板橋,68.90,"1,000",0
2213,9A9f  永豐中盛,70.10,"5,000",0
2214,9A9g  永豐內湖,68.50,"5,000",0
2215,9A9g,68.60,"5,000",0
2216,9A9g,68.70,"11,000",0
2217,9A9g,68.80,"2,000",0
2218,9A9g,68.90,"13,000",0
2219,9A9g,69.00,"5,000",0
2220,9A9g,69.10,"6,000",0
2221,9A9g,69.20,"14,000",0
2222,9A9g,69.50,"5,000",0
2223,9A9g,69.60,"5,000",0
2224,9A9g,69.70,"5,000",0
2225,9A9g,69.80,"9,000",0
2226,9A9g,70.00,"2,000",0
2227,9A9g,70.10,"3,000",0
2228,9A9g,70.20,"2,000",0
2229,9A9g,70.30,"4,000",0
2230,9A9G  永豐天母,68.90,"1,000",0
2231,9A9G,69.20,"1,000",0
2232,9A9h  永豐台南,68.90,"1,000",0
2233,9A9H  永豐新莊,68.60,"1,000",0
2234,9A9H,69.00,300,0
2235,9A9i  永豐新店,68.50,"1,000",0
2236,9A9i,68.70,"3,000","10,000"
2237,9A9i,68.90,"1,000",0
2238,9A9i,69.20,"1,000",0
2239,9A9j  永豐嘉義,68.70,0,"1,000"
2240,9A9j,68.80,"2,000",0
2241,9A9j,69.00,"1,000","1,000"
2242,9A9J  永豐板新,69.00,"3,000",0
2243,9A9J,69.90,0,"3,000"
2244,9A9K  永豐三重,68.90,"1,000",0
2245,9A9K,69.00,"10,000","3,000"
2246,9A9L  永豐台中,68.70,"3,000",0
2247,9A9L,68.80,"3,000",0
2248,9A9L,69.10,"1,000",0
2249,9A9m  永豐板南,68.80,"1,000",0
2250,9A9m,68.90,0,"1,000"
2251,9A9m,69.00,"1,200",0
2252,9A9m,69.10,"1,000",0
2253,9A9m,69.50,"10,000",0
2254,9A9m,70.00,"1,000",0
2255,9A9m,70.30,"5,000",0
2256,9A9M  永豐南投,68.70,0,"8,000"
2257,9A9n  永豐民權,68.90,"1,000",0
2258,9A9n,70.20,"1,000",0
2259,9A9N  永豐桃盛,68.90,"1,000",0
2260,9A9N,69.80,0,"8,000"
2261,9A9p  永豐府城,68.70,"5,000",0
2262,9A9p,68.80,"2,000",0
2263,9A9p,68.90,"3,000",0
2264,9A9p,69.20,0,"1,000"
2265,9A9p,70.10,"1,000",0
2266,9A9P  永豐竹北,68.70,"1,000",0
2267,9A9P,68.90,"7,000",0
2268,9A9P,69.00,500,"5,000"
2269,9A9P,69.20,0,"1,000"
2270,9A9q  永豐潮洲,68.90,"3,000",0
2271,9A9q,69.00,0,"1,000"
2272,9A9Q  永豐豐原,68.90,0,"1,000"
2273,9A9Q,69.90,"1,000",0
2274,9A9r  永豐鹽埕,68.70,"1,000",0
2275,9A9r,69.00,"1,000",0
2276,9A9R  永豐信義,68.70,"1,000",0
2277,9A9R,68.90,"1,000",0
2278,9A9R,70.00,"1,000",0
2279,9A9s  永豐彰化,68.60,"2,000",0
2280,9A9s,69.00,"6,000",0
2281,9A9s,69.50,"1,000",0
2282,9A9S  永豐南京,68.70,"3,000",0
2283,9A9S,69.00,0,"2,000"
2284,9A9S,69.20,0,"1,000"
2285,9A9S,69.60,"1,000",0
2286,9A9S,70.00,"1,000",0
2287,9A9U  永豐中正,68.60,"3,000",0
2288,9A9U,68.70,"2,000",0
2289,9A9V  永豐三民,68.60,0,"3,000"
2290,9A9V,68.80,"2,000",0
2291,9A9V,69.00,"5,000",0
2292,9A9W  永豐南中,68.80,"1,000",0
2293,9A9W,68.90,"1,000",0
2294,9A9W,69.00,"2,000","3,000"
2295,9A9W,69.10,"1,000",0
2296,9A9x  永豐桃園,68.80,0,"10,000"
2297,9A9X  永豐竹科,68.80,"4,000","1,000"
2298,9A9X,68.90,"2,000",0
2299,9A9X,69.00,"4,000",0
2300,9A9y  永豐新興,68.80,"1,000",0
2301,9A9Y  永豐板盛,69.00,"6,000",0
2302,9A9Y,69.10,"2,000",0
2303,9A9Y,69.20,"5,000",0
2304,9A9Z  永豐復興,68.80,"13,000","61,000"
2305,9A9Z,69.00,"61,000",0
